Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeName
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,69915,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Nicole Ingram
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,69916,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,Robert Pierce
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,69917,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,Patrick White
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,69918,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,Taylor Williams
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,69919,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,Matthew Reilly
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,69920,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,Trevor Duncan
58,No,Non-Travel,350,Sales,2,3,Medical,1,69921,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,Timothy Welch
35,No,Travel_Rarely,804,Research & Development,23,4,Medical,1,69922,2,Male,91,1,1,Laboratory Technician,3,Married,4374,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,Claire Berg
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,69923,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,David Hughes
40,No,Travel_Rarely,804,Research & Development,12,3,Life Sciences,1,69924,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,Christopher Tran
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,69925,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,Jason Bell
31,No,Travel_Frequently,804,Sales,7,4,Marketing,1,69926,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,Calvin Morris
36,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,69927,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,John King
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,69928,2,Female,77,1,2,Sales Representative,4,Married,5744,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,Ashley Benitez
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,69929,3,Male,46,3,2,Sales Executive,4,Single,5744,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,Nicholas Williams
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,69930,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,Adriana Evans
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,69931,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,Michael Nelson
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,69932,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,Jennifer Smith
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,69933,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,Sarah Williams
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,69934,3,Female,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,Michelle Glover
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,69935,4,Female,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,Jack Suarez
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,69936,1,Male,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,Jessica Tucker
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,69937,4,Female,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,Brittany Moore
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,69938,4,Male,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,Caitlin Tran
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,69939,4,Male,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,Jose Turner
42,No,Non-Travel,804,Research & Development,10,4,Technical Degree,1,69940,3,Male,38,3,1,Research Scientist,3,Married,4374,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,Tracy Michael
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,69941,2,Female,64,3,1,Laboratory Technician,3,Single,2105,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,David Gay
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,69942,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,Kimberly Dominguez
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,69943,3,Male,43,3,1,Human Resources,4,Divorced,2706,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,Richard Sampson
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,69944,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,David Smith
42,No,Travel_Rarely,804,Research & Development,8,3,Life Sciences,1,69945,4,Male,81,3,1,Laboratory Technician,3,Single,3968,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,Damon Carpenter
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,69946,3,Male,82,2,2,Sales Executive,2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,Anne Hale
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,69947,1,Female,45,4,4,Sales Executive,1,Divorced,13225,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,Samantha Rose
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,69948,2,Female,36,2,2,Sales Representative,3,Married,3540,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,Brett Ramirez
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,69949,4,Male,87,2,1,Human Resources,2,Married,3886,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,Jennifer Reid
43,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,69950,1,Female,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,Brett Vega
48,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,69951,4,Male,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,Patricia Adams
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,69952,4,Male,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,Cameron Patterson
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,69953,3,Female,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Todd Stephens
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,69954,4,Female,77,2,1,Research Scientist,1,Married,4374,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,Rebecca Wiggins
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,69955,4,Male,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,Donald Salazar
36,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,69956,2,Male,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,John Kaufman
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,69957,2,Female,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,Erika Moore
30,Yes,Travel_Rarely,804,Sales,9,3,Medical,1,69958,2,Male,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Kara Robinson
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,69959,4,Male,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Justin Fox
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,69960,2,Female,63,2,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,Virginia Jackson DVM
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,69961,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,Johnny Schneider
34,No,Travel_Rarely,804,Sales,4,3,Life Sciences,1,69962,3,Male,64,3,3,Sales Executive,4,Married,9713,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,Timothy Wheeler
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,69963,4,Male,59,3,1,Laboratory Technician,1,Single,2062,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,Monica Thompson
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,69964,4,Male,78,3,2,Research Scientist,1,Married,4284,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,Samantha Foster
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,69965,4,Female,44,2,2,Manufacturing Director,2,Married,4788,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,Andrew Howard
36,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,69966,2,Female,93,2,2,Manufacturing Director,4,Married,4374,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,Katie Ford
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,69967,2,Male,94,2,2,Human Resources,4,Single,3886,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,John Davis
36,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,69968,1,Male,98,3,4,Manager,1,Divorced,16823,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,Lisa Gould
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,69969,2,Female,90,2,1,Research Scientist,3,Married,2933,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,Melissa Davis
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,69970,1,Female,89,4,2,Sales Executive,3,Single,6500,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,Jennifer Bennett
48,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,69971,4,Female,58,3,4,Manager,4,Divorced,17174,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,Christopher Brown
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,69972,2,Male,78,4,2,Healthcare Representative,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,Carol Bailey
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,69973,4,Male,85,1,1,Research Scientist,1,Married,2307,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,Elizabeth Hill
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,69974,1,Male,97,3,1,Laboratory Technician,4,Single,2587,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Dylan Daniels
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,69975,3,Male,33,2,2,Sales Executive,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,Kaitlyn Fisher
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,69976,3,Female,54,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,Dennis Diaz DDS
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,69977,3,Male,83,3,3,Research Director,1,Married,13348,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,Madison Lewis
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,69978,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,Michael Jones
36,No,Travel_Rarely,735,Sales,3,1,Medical,1,69979,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,Denise Davis
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,69980,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,Amy Ferguson
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,69981,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,Ryan Ewing
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,69982,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,Kimberly Ayala
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,69983,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,Hunter Alexander
36,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,69984,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,Melissa Richardson DDS
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,69985,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Sheila Bush
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,69986,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,Nicole Thomas
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,69987,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,Danny Fitzpatrick
36,No,Travel_Frequently,735,Research & Development,22,4,Other,1,69988,3,Male,86,2,2,Research Scientist,4,Married,4374,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,Robert Jefferson
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,69989,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,John Perez
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,69990,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,Jonathan Lambert
36,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,69991,4,Female,89,2,2,Sales Executive,1,Married,5744,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,Laura Martin
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,69992,1,Male,87,3,2,Manufacturing Director,1,Married,4374,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,Jill Rodriguez
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,69993,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,Tyler Johnson
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,69994,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,Stacey Melendez
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,69995,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,William Wilson
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,69996,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,Jasmine Davenport
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,69997,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,Elizabeth Aguilar
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,69998,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,Charles Davis
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,69999,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Gary Sampson
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,70000,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,Michael Thomas
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,70001,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,Joy Murphy
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,70002,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,Lisa Heath
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,70003,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,Michael Tate
34,No,Travel_Rarely,804,Sales,1,3,Marketing,1,70004,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,Melissa Johnson
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,70005,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,Nicole Graham
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,70006,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,Raymond Allen
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,70007,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,Laura Fletcher
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,70008,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,Russell Hoover
31,No,Travel_Frequently,804,Research & Development,1,3,Life Sciences,1,70009,4,Male,48,1,2,Research Scientist,1,Married,4374,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,Julie Oliver
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,70010,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Rachel Curtis
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,70011,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,James Taylor
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,70012,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,Paul Velazquez
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,70013,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,Megan Hernandez
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,70014,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,Rebecca Brown
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1,70015,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Crystal Robinson
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,70016,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Joel Wright
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,70017,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,Adam Herrera
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,70018,4,Male,36,3,2,Healthcare Representative,3,Divorced,4374,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,Gary Thomas
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,70019,1,Male,30,3,3,Healthcare Representative,3,Married,4374,16873,1,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,Travis Gonzalez
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,70020,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,Tammy Walters
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,70021,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,Eric Nichols
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1,70022,4,Female,59,1,1,Laboratory Technician,4,Divorced,4374,17536,1,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,Derrick Graves
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1,70023,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,Christopher Coffey
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1,70024,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,Deborah Newton
36,No,Non-Travel,697,Research & Development,10,3,Medical,1,70025,3,Female,40,3,3,Research Director,3,Married,4374,26862,4,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,Elizabeth Cole
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1,70026,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,Dr. Scott Stewart
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1,70027,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,Y,No,12,3,2,80,0,4,2,2,4,3,1,2,David Chavez
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1,70028,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,Y,No,13,3,3,80,0,5,6,4,5,2,1,4,Laurie Dyer
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,70029,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,Gary Taylor
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1,70030,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10,Tony Webb
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1,70031,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,Y,No,14,3,3,80,0,6,3,3,2,0,1,2,Angela Estes
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,1,70032,4,Male,76,3,1,Laboratory Technician,2,Married,3748,4077,1,Y,No,13,3,3,80,0,12,6,2,12,8,1,7,Richard Coleman
25,No,Travel_Rarely,804,Research & Development,2,1,Other,1,70033,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2,Andrew Davis
47,No,Travel_Rarely,804,Research & Development,25,3,Medical,1,70034,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11,Taylor Peters PhD
33,No,Non-Travel,1313,Research & Development,1,2,Medical,1,70035,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,Kevin Sullivan
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,70036,4,Male,86,3,2,Sales Executive,2,Married,5744,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8,Jasmin Powell
31,No,Travel_Rarely,804,Sales,2,2,Life Sciences,1,70037,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,Y,No,19,3,3,80,1,3,1,3,2,2,1,2,Tamara Berry
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,70038,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7,Kaitlin Mills
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1,70039,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,Katie Pearson
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,70040,4,Male,76,3,1,Research Scientist,4,Married,4374,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0,Kayla Watkins
47,No,Non-Travel,1162,Research & Development,1,1,Medical,1,70041,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12,Carmen Martinez
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,1,70042,4,Male,43,3,1,Laboratory Technician,3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2,Sharon Ibarra
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,70043,4,Male,63,3,1,Research Scientist,3,Single,4374,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2,Parker Neal
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,70044,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8,Kimberly Gonzalez
